 aper_sum_5.0px  annulus_median_5.0px  aper_bkg_5.0px  aper_sum_bkgsub_5.0px  flux_err_5.0px       mag     dmag           x           y  sharpness  roundness1  roundness2        ra       dec   gaia_ra  gaia_dec     gaia_x      gaia_y  gaia_ID    gaia_g  gaia_g_err  gaia_g_rp      gaia_source_id  gaia_ra_error  gaia_dec_error   gaia_rp  gaia_rp_err  gaia_g_rp_err  gaia_d2d
       0.108374            -99.990000    -7853.196236            9228.053369      107.234012 14.913741 0.012544  190.816006  120.804186   0.901417   -0.070970    0.446680 24.206793 15.760279 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 18.581641
       0.012145            -99.990000    -7853.196236            9227.940294      107.234012 14.913754 0.012544  931.742944  126.478209   0.570561    0.694625    0.326793 24.203559 15.752742 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 16.080823
       0.119849            -99.990000    -7853.196236            9228.066852      107.234013 14.913739 0.012544  345.309897  129.179736   0.879628    0.143773    0.973151 24.206042 15.758737 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 13.408181
       0.210528            -99.990000    -7853.196236            9228.173405      107.234013 14.913727 0.012544  326.963555  131.621808   0.549460    0.120345   -0.027520 24.206095 15.758934 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 13.894751
       0.501504            -99.990000    -7853.196236            9228.515318      107.234016 14.913687 0.012543  628.055382  132.005017   0.697558    0.418753    0.071135 24.204801 15.755863 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.947772
       0.029701            -99.990000    -7853.196236            9227.960923      107.234012 14.913752 0.012544   96.976601  132.512168   0.729494    0.626134   -0.039559 24.207071 15.761285 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 21.685923
       0.145635            -99.990000    -7853.196236            9228.097152      107.234013 14.913736 0.012544  446.693552  132.879190   0.366789    0.143466    0.621122 24.205569 15.757718 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 10.642733
       0.047279            -99.990000    -7853.196236            9227.981579      107.234012 14.913749 0.012544  281.352347  138.399019   0.697259   -0.172215    0.088482 24.206219 15.759427 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 15.174643
       0.028536            -99.990000    -7853.196236            9227.959554      107.234012 14.913752 0.012544  647.328352  137.307882   0.502763    0.825990   -0.055440 24.204663 15.755688 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.880279
       2.747221            -99.990000    -7853.196236            9231.154154      107.234036 14.913376 0.012540  240.766891  139.600571   0.900179    0.462987    0.195162 24.206380 15.759847 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 16.499322
       2.687694            -99.990000    -7853.196236            9231.084208      107.234036 14.913385 0.012540  808.870185  142.367146   0.933967    0.013437    0.127180 24.203917 15.754061 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 11.917926
       4.103937            -99.990000    -7853.196236            9232.748369      107.234048 14.913189 0.012538  256.553267  144.134069   0.445716   -0.170687   -0.287409 24.206264 15.759704 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 15.872366
       0.218023            -99.990000    -7853.196236            9228.182212      107.234013 14.913726 0.012544  480.045539  145.242146   0.566116   -0.129700    0.203647 24.205295 15.757428 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  9.533762
